serial,day,month,year,season,time,bin_depth_min,bin_depth_max,n,depth_mean,depth_sd,depth_cv,temp_mean,temp_sd,temp_cv,cond_mean,cond_sd,cond_cv,ph_mean,ph_sd,ph_cv,turb_units,turb_mean,turb_sd,turb_cv,chloro_mean,chloro_sd,chloro_cv,do_percent_mean,do_percent_sd,do_percent_cv,do_ppm_mean,do_ppm_sd,do_ppm_cv,lat,long
111,17,6,2019,Spring,1605,5.5,6.5,33,6.012,0.263,0.043746,16.798,0.164,0.01,0.199516606,0.001289777,0.006464511,NA,NA,NA,PBA,51.27000303,0.534792633,0.01043,1.22989697,0.202990789,0.16505,92.198,1.447,0.016,8.942,0.11,0.012,41.98838167,-83.06287
111,17,6,2019,Spring,1605,4.5,5.5,34,5.033,0.265,0.052652,17.067,0.071,0.004,0.201797176,0.000409965,0.002031571,NA,NA,NA,PBA,48.74873529,1.172714333,0.02406,1.532491176,0.203026691,0.13248,94.612,0.965,0.01,9.125,0.08,0.009,41.98838167,-83.06287
111,17,6,2019,Spring,1605,3.5,4.5,34,4.027,0.272,0.067544,17.199,0.06,0.004,0.203000588,0.000512557,0.002524904,NA,NA,NA,PBA,45.84085294,1.322690382,0.02885,1.933591176,0.393966029,0.20375,96.637,1.314,0.014,9.295,0.115,0.012,41.98838167,-83.06287
111,17,6,2019,Spring,1607,2.5,3.5,17,3.008,0.268,0.089096,17.25,0.029,0.002,0.203595824,0.000212544,0.001043953,NA,NA,NA,PBA,43.91316471,0.990973125,0.02257,2.067947059,0.17698369,0.08558,97.549,0.769,0.008,9.373,0.069,0.007,41.98838167,-83.06287
111,17,6,2019,Spring,1607,1.5,2.5,17,2.03,0.262,0.129064,17.345,0.044,0.003,0.203988647,0.000137997,0.000676493,NA,NA,NA,PBA,44.79848824,2.031197213,0.04534,2.444852941,0.17199149,0.07035,100.11,0.7,0.007,9.6,0.058,0.006,41.98838167,-83.06287
111,17,6,2019,Spring,1607,0.5,1.5,17,1.08,0.291,0.269444,17.708,0.157,0.009,0.205156235,0.000433541,0.002113222,NA,NA,NA,PBA,49.34373529,0.862552755,0.01748,1.450570588,0.307599642,0.21205,101.406,0.164,0.002,9.651,0.042,0.004,41.98838167,-83.06287
111,17,6,2019,Spring,1607,-0.5,0.5,11,0.302,0.119,0.39404,18.032,0.088,0.005,0.206234727,0.000312285,0.001514222,NA,NA,NA,PBA,50.66322727,0.223399011,0.00441,0.973118182,0.063832481,0.0656,101.528,0.053,0.001,9.599,0.016,0.002,41.98838167,-83.06287
114,17,6,2019,Spring,2110,9.5,10.5,269,10.041,0.109,0.010855,17.285,0.002,0.000116,0.203009632,4.61E-05,0.000226849,NA,NA,NA,PBA,43.16481227,0.622753917,0.01443,0.995071004,0.039902483,0.0401,90.33,0.158,0.002,8.673,0.015,0.002,41.75472,-82.93890833
114,17,6,2019,Spring,2110,8.5,9.5,34,8.995,0.251,0.027904,17.292,0.004,0.000231,0.202828441,8.38E-05,0.000413032,NA,NA,NA,PBA,47.03887941,1.103812887,0.02347,0.977397059,0.026186262,0.02679,90.649,0.265,0.003,8.702,0.025,0.003,41.75472,-82.93890833
114,17,6,2019,Spring,2110,7.5,8.5,32,8.051,0.253,0.031425,17.3,0.006,0.000347,0.202589469,9.96E-05,0.000491714,NA,NA,NA,PBA,50.24600938,0.918700238,0.01828,0.986634375,0.024921575,0.02526,90.847,0.131,0.001,8.72,0.012,0.001,41.75472,-82.93890833
114,17,6,2019,Spring,2110,6.5,7.5,36,7.065,0.318,0.045011,17.314,0.012,0.001,0.202307167,0.000147663,0.000729895,NA,NA,NA,PBA,53.09177778,0.702357839,0.01323,1.034913889,0.031367901,0.03031,91.147,0.344,0.004,8.746,0.031,0.004,41.75472,-82.93890833
114,17,6,2019,Spring,2109,5.5,6.5,36,6.016,0.336,0.055851,17.332,0.011,0.001,0.202083833,6.58E-05,0.000325482,NA,NA,NA,PBA,54.04140278,0.142113089,0.00263,1.107022222,0.030781749,0.02781,91.393,0.32,0.004,8.766,0.029,0.003,41.75472,-82.93890833
114,17,6,2019,Spring,2109,4.5,5.5,34,4.996,0.311,0.06225,17.358,0.014,0.001,0.202254059,0.000183517,0.000907358,NA,NA,NA,PBA,53.92909412,0.418119956,0.00775,1.199,0.066240224,0.05525,91.696,0.192,0.002,8.791,0.017,0.002,41.75472,-82.93890833
114,17,6,2019,Spring,2109,3.5,4.5,34,4.001,0.296,0.073982,17.448,0.077,0.004,0.203136794,0.000645068,0.003175533,NA,NA,NA,PBA,53.00573529,0.374632425,0.00707,1.396555882,0.07034537,0.05037,93.19,1.103,0.012,8.917,0.099,0.011,41.75472,-82.93890833
114,17,6,2019,Spring,2109,2.5,3.5,34,2.981,0.285,0.095606,17.814,0.155,0.009,0.205329206,0.000761356,0.003707978,NA,NA,NA,PBA,52.38325882,0.430149503,0.00821,1.518161765,0.040982539,0.02699,95.475,0.531,0.006,9.067,0.042,0.005,41.75472,-82.93890833
114,17,6,2019,Spring,2109,1.5,2.5,36,1.954,0.296,0.151484,18.234,0.112,0.006,0.207541389,0.000473085,0.002279475,NA,NA,NA,PBA,52.13405833,0.201302393,0.00386,1.543586111,0.036157458,0.02342,96.168,0.338,0.004,9.054,0.03,0.003,41.75472,-82.93890833
114,17,6,2019,Spring,2111,-0.5,0.5,5,0.23,0.177,0.769565,18.457,0.002,0.000108,0.2085496,8.95E-05,0.000429049,NA,NA,NA,PBA,51.81958,0.020956073,0.0004,1.49686,0.013746563,0.00918,96.368,0.093,0.001,9.032,0.009,0.001,41.75472,-82.93890833
114,17,6,2019,Spring,2109,0.5,1.5,36,0.959,0.277,0.288843,18.392,0.042,0.002,0.208224,0.000231239,0.00111053,NA,NA,NA,PBA,51.92230833,0.19310262,0.00372,1.495983333,0.021076182,0.01409,96.599,0.142,0.001,9.066,0.013,0.001,41.75472,-82.93890833
115,17,6,2019,Spring,1426,9.5,10.5,278,10.206,0.13,0.012738,17.429,0.003,0.000172,0.217689906,0.000116311,0.000534295,NA,NA,NA,PBA,36.84603489,1.51237753,0.04105,0.808386691,0.017502293,0.02165,86.06,0.496,0.006,8.238,0.047,0.006,41.88098167,-82.96956667
115,17,6,2019,Spring,1425,8.5,9.5,33,9.026,0.239,0.026479,17.43,0.002,0.000115,0.217110939,0.000236812,0.001090742,NA,NA,NA,PBA,45.20789697,1.86574791,0.04127,0.844763636,0.020863093,0.0247,87.496,0.783,0.009,8.375,0.075,0.009,41.88098167,-82.96956667
115,17,6,2019,Spring,1425,7.5,8.5,33,8.048,0.262,0.032555,17.426,0.003,0.000172,0.216685424,0.00010636,0.000490851,NA,NA,NA,PBA,47.06181515,0.50040246,0.01063,0.868618182,0.01962007,0.02259,88.41,0.259,0.003,8.463,0.025,0.003,41.88098167,-82.96956667
115,17,6,2019,Spring,1425,6.5,7.5,32,7.06,0.258,0.036544,17.425,0.004,0.00023,0.21648025,0.000176178,0.000813831,NA,NA,NA,PBA,52.24625313,3.45123454,0.06606,0.8902625,0.030168214,0.03389,89.05,0.815,0.009,8.525,0.078,0.009,41.88098167,-82.96956667
115,17,6,2019,Spring,1425,5.5,6.5,34,6.045,0.289,0.047808,17.429,0.019,0.001,0.215722029,0.000256231,0.001187782,NA,NA,NA,PBA,59.42440294,1.957655461,0.03294,0.933608824,0.027176476,0.02911,90.43,0.927,0.01,8.656,0.087,0.01,41.88098167,-82.96956667
115,17,6,2019,Spring,1425,4.5,5.5,32,5.06,0.263,0.051976,17.573,0.177,0.01,0.216880125,0.001699079,0.007834183,NA,NA,NA,PBA,63.06047813,1.603216925,0.02542,0.983771875,0.062920591,0.06396,91.596,1.352,0.015,8.741,0.098,0.011,41.88098167,-82.96956667
115,17,6,2019,Spring,1425,3.5,4.5,33,4.074,0.287,0.070447,17.781,0.204,0.011,0.218967,0.00154281,0.007045858,NA,NA,NA,PBA,64.50872121,0.596115764,0.00924,1.101387879,0.078582595,0.07135,92.466,0.954,0.01,8.787,0.056,0.006,41.88098167,-82.96956667
115,17,6,2019,Spring,1425,2.5,3.5,27,3.146,0.255,0.081055,17.941,0.127,0.007,0.220289852,0.000664191,0.003015077,NA,NA,NA,PBA,64.72805926,0.748257679,0.01156,1.225611111,0.052266656,0.04265,93.283,0.595,0.006,8.835,0.034,0.004,41.88098167,-82.96956667
115,17,6,2019,Spring,1427,1.5,2.5,17,2.056,0.283,0.137646,17.998,0.046,0.003,0.220372,0.00011248,0.00051041,NA,NA,NA,PBA,68.08015294,0.948643991,0.01393,1.179794118,0.074394921,0.06306,93.373,0.352,0.004,8.834,0.026,0.003,41.88098167,-82.96956667
115,17,6,2019,Spring,1427,0.5,1.5,17,1.048,0.291,0.277672,18.128,0.051,0.003,0.220187706,4.47E-05,0.000203022,NA,NA,NA,PBA,68.63111765,0.072653555,0.00106,1.048805882,0.038081663,0.03631,94.009,0.268,0.003,8.87,0.018,0.002,41.88098167,-82.96956667
115,17,6,2019,Spring,1427,-0.5,0.5,10,0.247,0.145,0.587045,18.229,0.044,0.002,0.2203746,0.000104807,0.000475585,NA,NA,NA,PBA,64.53742,13.00097994,0.20145,1.00175,0.018171911,0.01814,94.531,0.159,0.002,8.901,0.012,0.001,41.88098167,-82.96956667
116,17,6,2019,Spring,1025,9.5,10.5,222,9.541,0.03,0.003144,18.53,0.003,0.000162,0.267830932,9.99E-05,0.00037291,NA,NA,NA,PBA,16.05091081,1.04590862,0.06516,1.093157658,0.016763935,0.01534,86.785,0.291,0.003,8.12,0.027,0.003,41.66077167,-82.8693
116,17,6,2019,Spring,1025,8.5,9.5,68,9.236,0.314,0.033997,18.539,0.017,0.001,0.267642029,0.000468271,0.001749619,NA,NA,NA,PBA,17.52806324,2.242053275,0.12791,1.114263235,0.044625031,0.04005,87.056,0.808,0.009,8.144,0.073,0.009,41.66077167,-82.8693
116,17,6,2019,Spring,1025,7.5,8.5,34,8.006,0.275,0.034349,18.588,0.047,0.003,0.264476853,0.003032308,0.011465305,NA,NA,NA,PBA,22.3128,1.645425637,0.07374,1.206776471,0.073363524,0.06079,88.416,0.921,0.01,8.263,0.078,0.009,41.66077167,-82.8693
116,17,6,2019,Spring,1025,6.5,7.5,35,6.998,0.289,0.041298,18.622,0.037,0.002,0.261801829,0.003078785,0.011759983,NA,NA,NA,PBA,24.37785714,1.531923219,0.06284,1.294397143,0.069799408,0.05392,89.146,0.722,0.008,8.326,0.062,0.007,41.66077167,-82.8693
116,17,6,2019,Spring,1025,5.5,6.5,32,6.007,0.265,0.044115,18.652,0.028,0.002,0.258939094,0.003221766,0.012442177,NA,NA,NA,PBA,26.80754375,1.953609479,0.07288,1.341975,0.04962032,0.03698,89.763,0.881,0.01,8.378,0.078,0.009,41.66077167,-82.8693
116,17,6,2019,Spring,1025,4.5,5.5,34,5.033,0.287,0.057024,18.667,0.02,0.001,0.256641,0.003030223,0.011807246,NA,NA,NA,PBA,27.71763824,1.281799907,0.04624,1.373247059,0.033347011,0.02428,90.059,0.67,0.007,8.403,0.059,0.007,41.66077167,-82.8693
116,17,6,2019,Spring,1025,3.5,4.5,34,4.03,0.296,0.073449,18.676,0.013,0.001,0.255802647,0.001939065,0.007580318,NA,NA,NA,PBA,28.03636176,0.976920527,0.03484,1.412067647,0.046269296,0.03277,90.356,0.318,0.004,8.43,0.028,0.003,41.66077167,-82.8693
116,17,6,2019,Spring,1025,2.5,3.5,33,3.024,0.288,0.095238,18.682,0.005,0.000268,0.254619424,0.001473347,0.005786468,NA,NA,NA,PBA,28.95687273,0.734301746,0.02536,1.392981818,0.033954938,0.02438,90.395,0.171,0.002,8.433,0.015,0.002,41.66077167,-82.8693
116,17,6,2019,Spring,1025,1.5,2.5,36,2.013,0.298,0.148038,18.685,0.002,0.000107,0.254111222,0.000872672,0.003434214,NA,NA,NA,PBA,29.02,0.680509895,0.02345,1.405802778,0.035597596,0.02532,90.569,0.224,0.002,8.448,0.021,0.002,41.66077167,-82.8693
116,17,6,2019,Spring,1025,0.5,1.5,26,1.07,0.275,0.257009,18.687,0.001,0.000054,0.253845423,0.00075698,0.002982051,NA,NA,NA,PBA,28.78868846,0.796034952,0.02765,1.395980769,0.024035158,0.01722,90.608,0.226,0.002,8.451,0.021,0.002,41.66077167,-82.8693
116,17,6,2019,Spring,1027,-0.5,0.5,9,0.23,0.17,0.73913,18.702,0.012,0.001,0.254341556,7.14E-05,0.000280568,NA,NA,NA,PBA,25.57608889,4.060398708,0.15876,1.415355556,0.018635122,0.01317,90.736,0.076,0.001,8.461,0.009,0.001,41.66077167,-82.8693
117,17,6,2019,Spring,1128,9.5,10.5,441,10.197,0.111,0.010886,17.501,0.002,0.000114,0.214517884,0.000104942,0.000489201,NA,NA,NA,PBA,21.0963576,0.778937566,0.03692,1.054541043,0.028557724,0.02708,87.112,0.192,0.002,8.326,0.018,0.002,41.777355,-82.85865
117,17,6,2019,Spring,1128,8.5,9.5,34,9.064,0.259,0.028575,17.501,0.003,0.000171,0.214142853,0.000185141,0.00086457,NA,NA,NA,PBA,26.21347647,2.347034163,0.08954,1.084511765,0.042364055,0.03906,87.832,0.601,0.007,8.395,0.057,0.007,41.777355,-82.85865
117,17,6,2019,Spring,1128,7.5,8.5,33,8.081,0.275,0.03403,17.513,0.018,0.001,0.214592394,0.000742229,0.003458785,NA,NA,NA,PBA,31.23593333,1.300732047,0.04164,1.098227273,0.03121253,0.02842,88.211,0.384,0.004,8.429,0.035,0.004,41.777355,-82.85865
117,17,6,2019,Spring,1128,6.5,7.5,34,7.061,0.308,0.04362,17.552,0.043,0.002,0.217272353,0.002093629,0.009635965,NA,NA,NA,PBA,37.77995882,4.216441512,0.11161,1.134867647,0.034572092,0.03046,88.692,0.479,0.005,8.468,0.039,0.005,41.777355,-82.85865
117,17,6,2019,Spring,1128,5.5,6.5,34,6.025,0.326,0.054108,17.71,0.181,0.01,0.222614794,0.002938969,0.013202037,NA,NA,NA,PBA,45.03942647,1.522136538,0.0338,1.222661765,0.056214152,0.04598,89.235,0.823,0.009,8.492,0.049,0.006,41.777355,-82.85865
117,17,6,2019,Spring,1128,4.5,5.5,32,5.043,0.319,0.063256,18.06,0.232,0.013,0.227783906,0.002272725,0.009977548,NA,NA,NA,PBA,41.9842375,0.998046652,0.02377,1.312509375,0.084305483,0.06423,90.804,0.975,0.011,8.579,0.053,0.006,41.777355,-82.85865
117,17,6,2019,Spring,1128,3.5,4.5,33,4.055,0.328,0.080888,18.236,0.129,0.007,0.228941576,0.000387342,0.001691883,NA,NA,NA,PBA,41.55518485,0.253415115,0.0061,1.341051515,0.0372389,0.02777,91.437,0.467,0.005,8.608,0.023,0.003,41.777355,-82.85865
117,17,6,2019,Spring,1130,2.5,3.5,16,2.937,0.282,0.096016,18.307,0.022,0.001,0.229197688,5.48E-05,0.000239068,NA,NA,NA,PBA,41.54836875,0.189043595,0.00455,1.38718125,0.035569916,0.02564,91.701,0.11,0.001,8.621,0.011,0.001,41.777355,-82.85865
117,17,6,2019,Spring,1130,1.5,2.5,17,1.947,0.28,0.143811,18.359,0.013,0.001,0.228769529,0.000231325,0.001011172,NA,NA,NA,PBA,42.15742353,0.263127546,0.00624,1.389070588,0.013202593,0.0095,92.132,0.112,0.001,8.652,0.009,0.001,41.777355,-82.85865
117,17,6,2019,Spring,1131,0.5,1.5,17,0.938,0.275,0.293177,18.4,0.012,0.001,0.228052647,0.000170731,0.000748648,NA,NA,NA,PBA,42.66677647,0.096958732,0.00227,1.373558824,0.031254361,0.02275,92.361,0.24,0.003,8.666,0.021,0.002,41.777355,-82.85865
117,17,6,2019,Spring,1131,-0.5,0.5,5,0.249,0.16,0.64257,18.428,0.006,0.000326,0.227922,7.23E-05,0.000317038,NA,NA,NA,PBA,41.48228,1.667327576,0.04019,1.32072,0.014049982,0.01064,92.419,0.066,0.001,8.667,0.007,0.001,41.777355,-82.85865
118,17,6,2019,Spring,1229,10.5,11.5,334,11.186,0.105,0.009387,17.404,0.003,0.000172,0.201047476,4.31E-05,0.000214165,NA,NA,NA,PBA,37.53379701,2.155091567,0.05742,0.767507784,0.019461649,0.02536,86.11,0.194,0.002,8.247,0.018,0.002,41.876275,-82.85206167
118,17,6,2019,Spring,1229,9.5,10.5,34,10.028,0.311,0.031013,17.433,0.042,0.002,0.201046235,0.000105439,0.00052445,NA,NA,NA,PBA,48.91475882,7.569112783,0.15474,0.811785294,0.052807169,0.06505,87.234,1.198,0.014,8.35,0.108,0.013,41.876275,-82.85206167
118,17,6,2019,Spring,1228,8.5,9.5,33,9.015,0.305,0.033833,17.531,0.067,0.004,0.201396152,0.000209763,0.001041542,NA,NA,NA,PBA,58.70036667,3.727553311,0.0635,0.857809091,0.049263598,0.05743,88.768,1.398,0.016,8.479,0.122,0.014,41.876275,-82.85206167
118,17,6,2019,Spring,1228,7.5,8.5,32,8.012,0.306,0.038193,17.618,0.048,0.003,0.201717969,0.000191373,0.000948717,NA,NA,NA,PBA,63.08781875,2.465357285,0.03908,0.938625,0.056389355,0.06008,90.083,0.645,0.007,8.59,0.053,0.006,41.876275,-82.85206167
118,17,6,2019,Spring,1228,6.5,7.5,32,7.004,0.306,0.043689,17.685,0.064,0.004,0.201998594,0.000290569,0.001438471,NA,NA,NA,PBA,65.00202188,1.25852959,0.01936,0.981421875,0.055956606,0.05702,90.981,0.654,0.007,8.663,0.051,0.006,41.876275,-82.85206167
118,17,6,2019,Spring,1228,5.5,6.5,32,5.995,0.298,0.049708,17.719,0.06,0.003,0.202214563,0.000318559,0.001575349,NA,NA,NA,PBA,65.58863125,0.644235629,0.00982,1.0056375,0.033476653,0.03329,91.184,0.553,0.006,8.677,0.042,0.005,41.876275,-82.85206167
118,17,6,2019,Spring,1228,4.5,5.5,30,5.03,0.268,0.05328,17.742,0.045,0.003,0.2023176,0.000228165,0.001127755,NA,NA,NA,PBA,66.04028667,0.207095829,0.00314,1.035803333,0.025247362,0.02437,91.403,0.342,0.004,8.693,0.026,0.003,41.876275,-82.85206167
118,17,6,2019,Spring,1228,3.5,4.5,32,4.048,0.289,0.071393,17.784,0.051,0.003,0.202533938,0.000259769,0.001282596,NA,NA,NA,PBA,66.13033125,0.173069411,0.00262,1.029428125,0.035739192,0.03472,91.837,0.418,0.005,8.727,0.031,0.004,41.876275,-82.85206167
118,17,6,2019,Spring,1228,2.5,3.5,33,3.022,0.314,0.103905,17.802,0.038,0.002,0.202646697,0.000200277,0.000988306,NA,NA,NA,PBA,66.20099394,0.128369084,0.00194,1.023151515,0.028379726,0.02774,91.902,0.53,0.006,8.73,0.044,0.005,41.876275,-82.85206167
118,17,6,2019,Spring,1228,1.5,2.5,30,2.045,0.284,0.138875,17.812,0.026,0.001,0.202709633,0.000124811,0.000615713,NA,NA,NA,PBA,66.14828333,0.156306265,0.00236,1.030233333,0.035078064,0.03405,91.993,0.296,0.003,8.737,0.024,0.003,41.876275,-82.85206167
118,17,6,2019,Spring,1228,0.5,1.5,37,1.015,0.345,0.339901,17.83,0.016,0.001,0.202782973,6.84E-05,0.000337399,NA,NA,NA,PBA,66.15205676,0.130113221,0.00197,1.018067568,0.016664067,0.01637,92.024,0.143,0.002,8.737,0.012,0.001,41.876275,-82.85206167
118,17,6,2019,Spring,1228,-0.5,0.5,14,0.355,0.13,0.366197,17.832,0.009,0.001,0.2028175,3.71E-05,0.000182914,NA,NA,NA,PBA,66.16055714,0.044490841,0.00067,1.0067,0.014449221,0.01435,92.097,0.127,0.001,8.743,0.01,0.001,41.876275,-82.85206167
119,17,6,2019,Spring,1323,9.5,10.5,275,9.853,0.049,0.004973,17.55,0.002,0.000114,0.218324051,4.26E-05,0.000194962,NA,NA,NA,PBA,64.06988727,0.581770958,0.00908,0.850114909,0.022622575,0.02661,87.863,0.155,0.002,8.389,0.015,0.002,41.95443,-82.86277
119,17,6,2019,Spring,1323,8.5,9.5,36,9,0.311,0.034556,17.552,0.002,0.000114,0.218219667,5.99E-05,0.000274544,NA,NA,NA,PBA,64.61989722,0.493766087,0.00764,0.846655556,0.01414673,0.01671,88.03,0.198,0.002,8.405,0.019,0.002,41.95443,-82.86277
119,17,6,2019,Spring,1323,7.5,8.5,34,7.97,0.306,0.038394,17.553,0.002,0.000114,0.218196912,4.17E-05,0.000191134,NA,NA,NA,PBA,65.12587941,0.330683269,0.00508,0.863920588,0.028283422,0.03274,88.143,0.188,0.002,8.416,0.018,0.002,41.95443,-82.86277
119,17,6,2019,Spring,1323,6.5,7.5,33,6.953,0.287,0.041277,17.566,0.019,0.001,0.218434273,0.000284982,0.00130466,NA,NA,NA,PBA,66.51435455,1.071446445,0.01611,0.889930303,0.031865072,0.03581,88.319,0.226,0.003,8.43,0.02,0.002,41.95443,-82.86277
119,17,6,2019,Spring,1323,5.5,6.5,32,5.966,0.269,0.045089,17.668,0.084,0.005,0.219386875,0.000805828,0.00367309,NA,NA,NA,PBA,68.21967188,1.092004929,0.01601,0.960475,0.029935985,0.03117,89.448,0.847,0.009,8.52,0.07,0.008,41.95443,-82.86277
119,17,6,2019,Spring,1323,4.5,5.5,33,4.988,0.269,0.053929,17.925,0.109,0.006,0.221448879,0.000580149,0.002619788,NA,NA,NA,PBA,69.97248485,0.360749197,0.00516,1.046348485,0.081895883,0.07827,91.245,0.618,0.007,8.645,0.039,0.005,41.95443,-82.86277
119,17,6,2019,Spring,1323,3.5,4.5,33,4,0.277,0.06925,18.112,0.117,0.006,0.221881667,0.00022706,0.001023336,NA,NA,NA,PBA,70.43229394,0.617980223,0.00877,1.144512121,0.080860577,0.07065,92.298,0.568,0.006,8.711,0.033,0.004,41.95443,-82.86277
119,17,6,2019,Spring,1323,2.5,3.5,32,3.002,0.281,0.093604,18.203,0.087,0.005,0.221588438,0.000295268,0.001332508,NA,NA,NA,PBA,70.97558125,0.713776138,0.01006,1.26135625,0.077095358,0.06112,92.871,0.53,0.006,8.749,0.035,0.004,41.95443,-82.86277
119,17,6,2019,Spring,1325,0.5,1.5,16,1.034,0.255,0.246615,18.264,0.028,0.002,0.221219813,0.000152277,0.000688354,NA,NA,NA,PBA,70.90040625,0.186860659,0.00264,1.31060625,0.060173975,0.04591,93.162,0.336,0.004,8.766,0.028,0.003,41.95443,-82.86277
119,17,6,2019,Spring,1323,1.5,2.5,34,2.012,0.296,0.147117,18.263,0.075,0.004,0.221184265,0.000443301,0.002004217,NA,NA,NA,PBA,71.33191765,0.451481218,0.00633,1.245002941,0.036666205,0.02945,93.171,0.584,0.006,8.767,0.042,0.005,41.95443,-82.86277
119,17,6,2019,Spring,1325,-0.5,0.5,11,0.237,0.13,0.548523,18.298,0.018,0.001,0.220904727,0.000124899,0.000565399,NA,NA,NA,PBA,67.90849091,10.41533563,0.15337,1.333345455,0.013675552,0.01026,93.527,0.187,0.002,8.794,0.02,0.002,41.95443,-82.86277
101,18,6,2019,Spring,1938,4.5,5.5,305,5.18,0.113,0.021815,18.705,0.109,0.006,0.329536059,0.001127433,0.003421273,NA,NA,NA,PBA,1.089131803,0.046192345,0.04241,2.167030164,0.024639036,0.01137,81.964,1.317,0.016,7.64,0.107,0.014,41.78703167,-83.361395
101,18,6,2019,Spring,1938,3.5,4.5,35,4.014,0.29,0.072247,19.133,0.02,0.001,0.326316371,0.002945457,0.009026385,NA,NA,NA,PBA,1.198691429,0.022480545,0.01875,2.210934286,0.033875455,0.01532,87.951,0.882,0.01,8.128,0.079,0.01,41.78703167,-83.361395
101,18,6,2019,Spring,1938,2.5,3.5,35,3.019,0.293,0.097052,19.283,0.178,0.009,0.322326857,0.001941016,0.006021886,NA,NA,NA,PBA,1.399805714,0.299399189,0.21389,2.298251429,0.110679993,0.04816,89.45,1.07,0.012,8.242,0.071,0.009,41.78703167,-83.361395
101,18,6,2019,Spring,1940,1.5,2.5,19,1.985,0.305,0.153652,19.652,0.365,0.019,0.325027,0.004618183,0.014208614,NA,NA,NA,PBA,2.055684211,0.396424459,0.19284,2.280989474,0.048986301,0.02148,90.285,1.078,0.012,8.257,0.04,0.005,41.78703167,-83.361395
101,18,6,2019,Spring,1940,0.5,1.5,18,0.965,0.291,0.301554,21.355,0.404,0.019,0.340627056,0.002278461,0.006689019,NA,NA,NA,PBA,3.295272222,0.160018796,0.04856,2.425111111,0.056776713,0.02341,96.282,1.493,0.016,8.515,0.066,0.008,41.78703167,-83.361395
101,18,6,2019,Spring,1940,-0.5,0.5,8,0.23,0.15,0.652174,21.811,0.009,0.000413,0.342901125,0.000120832,0.000352382,NA,NA,NA,PBA,3.386475,0.047457914,0.01401,2.4276875,0.015094979,0.00622,97.217,0.11,0.001,8.522,0.01,0.001,41.78703167,-83.361395
102,18,6,2019,Spring,2029,7.5,8.5,156,7.553,0.026,0.003442,17.733,0.016,0.001,0.217290224,0.000812527,0.003739363,NA,NA,NA,PBA,34.47657244,1.079852116,0.03132,1.427710256,0.077375132,0.0542,85.247,0.301,0.004,8.109,0.027,0.003,41.77577333,-83.23629833
102,18,6,2019,Spring,2029,6.5,7.5,125,7.322,0.246,0.033597,17.797,0.156,0.009,0.22088696,0.008774498,0.039723928,NA,NA,NA,PBA,33.356348,2.065824673,0.06193,1.4496104,0.127716099,0.0881,85.692,1.656,0.019,8.14,0.131,0.016,41.77577333,-83.23629833
102,18,6,2019,Spring,2029,5.5,6.5,35,6,0.293,0.048833,18.139,0.188,0.01,0.242281714,0.008371295,0.034551907,NA,NA,NA,PBA,31.13974571,3.001351146,0.09638,1.982737143,0.369927397,0.18657,89.838,3.398,0.038,8.473,0.29,0.034,41.77577333,-83.23629833
102,18,6,2019,Spring,2028,4.5,5.5,34,5.01,0.286,0.057086,18.292,0.08,0.004,0.246025206,0.003103071,0.012612816,NA,NA,NA,PBA,35.53360588,2.298108555,0.06467,2.645032353,0.616080206,0.23292,93.06,3.886,0.042,8.75,0.353,0.04,41.77577333,-83.23629833
102,18,6,2019,Spring,2028,3.5,4.5,35,4.003,0.298,0.074444,18.368,0.089,0.005,0.240600343,0.006379716,0.026515823,NA,NA,NA,PBA,36.92484857,4.068757994,0.11019,3.104297143,0.567188558,0.18271,98.755,7.074,0.072,9.271,0.648,0.07,41.77577333,-83.23629833
102,18,6,2019,Spring,2028,2.5,3.5,35,2.972,0.292,0.09825,18.558,0.232,0.012,0.237979114,0.007342293,0.030852679,NA,NA,NA,PBA,39.85274857,1.998867442,0.05016,3.371322857,0.199658847,0.05922,101.56,7.632,0.075,9.496,0.671,0.071,41.77577333,-83.23629833
102,18,6,2019,Spring,2028,1.5,2.5,35,1.954,0.274,0.140225,18.769,0.339,0.018,0.2342628,0.003854563,0.016454012,NA,NA,NA,PBA,40.24432571,1.44385527,0.03588,3.427034286,0.280507048,0.08185,105.905,5.406,0.051,9.86,0.44,0.045,41.77577333,-83.23629833
102,18,6,2019,Spring,2030,0.5,1.5,17,0.94,0.281,0.298936,19.054,0.396,0.021,0.236683941,0.006777701,0.028636085,NA,NA,NA,PBA,37.43469412,0.31396981,0.00839,3.6985,0.281996414,0.07625,114.794,2.431,0.021,10.628,0.151,0.014,41.77577333,-83.23629833
102,18,6,2019,Spring,2030,-0.5,0.5,6,0.283,0.161,0.568905,19.929,0.05,0.002,0.249082,0.001500398,0.006023711,NA,NA,NA,PBA,36.21933333,2.973529058,0.0821,3.076066667,0.035978975,0.0117,117.129,0.757,0.006,10.656,0.077,0.007,41.77577333,-83.23629833
121,18,6,2019,Spring,1036,9.5,10.5,249,9.966,0.091,0.009131,18.088,0.013,0.001,0.222234116,8.27E-05,0.0003722,NA,NA,NA,PBA,33.60060924,1.507977193,0.04488,0.856098795,0.031619801,0.03693,83.994,0.721,0.009,7.932,0.066,0.008,41.69084,-82.76515167
